;Energy;cross sec
213;2.13;0.0
214;2.14;0.0
215;2.15;0.0
216;2.16;0.0
217;2.17;0.0
218;2.18;0.0
219;2.19;0.0
220;2.2;0.0
221;2.21;0.0
222;2.22;0.0
223;2.23;0.0
224;2.24;0.0
225;2.25;0.0
226;2.2600000000000002;0.0
227;2.27;0.0
228;2.2800000000000002;0.0
229;2.29;0.0
230;2.3000000000000003;0.0
231;2.31;0.0
232;2.32;0.0
233;2.33;0.0
234;2.34;0.0
235;2.35;0.0
236;2.36;0.0
237;2.37;0.0
238;2.38;0.0
239;2.39;0.0
240;2.4;0.0
241;2.41;0.0
242;2.42;0.0
243;2.43;0.0
244;2.44;0.0
245;2.45;0.0
246;2.46;0.0
247;2.47;0.0
248;2.48;0.0
249;2.49;0.0
250;2.5;0.0
251;2.5100000000000002;0.0
252;2.52;0.0
253;2.5300000000000002;0.0
254;2.54;0.0
255;2.5500000000000003;0.0
256;2.56;0.0
257;2.57;0.0
258;2.58;0.0
259;2.59;0.0
260;2.6;0.0
261;2.61;0.0
262;2.62;0.0
263;2.63;0.0
264;2.64;0.0
265;2.65;0.0
266;2.66;0.0
267;2.67;0.0
268;2.68;0.0
269;2.69;0.0
270;2.7;0.0
271;2.71;0.0
272;2.72;0.0
273;2.73;0.0
274;2.74;0.0
275;2.75;0.0
276;2.7600000000000002;0.0
277;2.77;0.0
278;2.7800000000000002;0.0
279;2.79;0.0
280;2.8000000000000003;0.0
281;2.81;0.0
282;2.82;0.0
283;2.83;0.0
284;2.84;0.0
285;2.85;0.0
286;2.86;0.0
287;2.87;0.0
288;2.88;0.0
289;2.89;0.0
290;2.9;0.0
291;2.91;0.0
292;2.92;0.0
293;2.93;0.0
294;2.94;0.0
295;2.95;0.0
296;2.96;0.0
297;2.97;0.0
298;2.98;0.0
299;2.99;0.0
300;3.0;0.0
301;3.0100000000000002;0.0
302;3.02;0.0
303;3.0300000000000002;0.0
304;3.04;0.0
305;3.0500000000000003;0.0
306;3.06;0.0
307;3.0700000000000003;0.0
308;3.08;0.0
309;3.09;0.0
310;3.1;0.0
311;3.11;0.0
312;3.12;0.0
313;3.13;0.0
314;3.14;0.0
315;3.15;0.0
316;3.16;0.0
317;3.17;0.0
318;3.18;0.0
319;3.19;0.0
320;3.2;0.0
321;3.21;0.0
322;3.22;0.0
323;3.23;0.0
324;3.24;0.0
325;3.25;0.0
326;3.2600000000000002;0.0
327;3.27;0.0
328;3.2800000000000002;0.0
329;3.29;0.0
330;3.3000000000000003;0.0
331;3.31;0.0
332;3.3200000000000003;0.0
333;3.33;0.0
334;3.34;0.0
335;3.35;0.0
336;3.36;0.0
337;3.37;0.0
338;3.38;0.0
339;3.39;0.0
340;3.4;0.0
341;3.41;0.0
342;3.42;0.0
343;3.43;0.0
344;3.44;0.0
345;3.45;0.0
346;3.46;0.0
347;3.47;0.0
348;3.48;0.0
349;3.49;0.0
350;3.5;0.0
351;3.5100000000000002;0.0
352;3.52;0.0
353;3.5300000000000002;0.0
354;3.54;0.0
355;3.5500000000000003;0.0
356;3.56;0.0
357;3.5700000000000003;0.0
358;3.58;0.0
359;3.59;0.0
360;3.6;0.0
361;3.61;0.0
362;3.62;0.0
363;3.63;0.0
364;3.64;0.0
365;3.65;0.0
366;3.66;0.0
367;3.67;0.0
368;3.68;0.0
369;3.69;0.0
370;3.7;0.0
371;3.71;0.0
372;3.72;0.0
373;3.73;0.0
374;3.74;0.0
375;3.75;0.0
376;3.7600000000000002;0.0
377;3.77;0.0
378;3.7800000000000002;0.0
379;3.79;0.0
380;3.8000000000000003;0.0
381;3.81;0.0
382;3.8200000000000003;0.0
383;3.83;0.0
384;3.84;0.0
385;3.85;0.0
386;3.86;0.0
387;3.87;0.0
388;3.88;0.0
389;3.89;0.0
390;3.9;0.0
391;3.91;0.0
392;3.92;0.0
393;3.93;0.0
394;3.94;0.0
395;3.95;0.0
396;3.96;0.0
397;3.97;0.0
398;3.98;0.0
399;3.99;0.0
400;4.0;0.0
401;4.01;0.0
402;4.0200000000000005;0.0
403;4.03;0.0
404;4.04;0.0
405;4.05;0.0
406;4.0600000000000005;0.0
407;4.07;0.0
408;4.08;0.0
409;4.09;0.0
410;4.1;0.0
411;4.11;0.0
412;4.12;0.0
413;4.13;0.0
414;4.14;0.0
415;4.15;0.0
416;4.16;0.0
417;4.17;0.0
418;4.18;0.0
419;4.19;0.0
420;4.2;0.0
421;4.21;0.0
422;4.22;0.0
423;4.23;0.0
424;4.24;0.0
425;4.25;0.0
426;4.26;0.0
427;4.2700000000000005;0.0
428;4.28;0.0
429;4.29;0.0
430;4.3;0.0
431;4.3100000000000005;0.0
432;4.32;0.0
433;4.33;0.0
434;4.34;0.0
435;4.3500000000000005;0.0
436;4.36;0.0
437;4.37;0.0
438;4.38;0.0
439;4.39;0.0
440;4.4;0.0
441;4.41;0.0
442;4.42;0.0
443;4.43;0.0
444;4.44;0.0
445;4.45;0.0
446;4.46;0.0
447;4.47;0.0
448;4.48;0.0
449;4.49;0.0
450;4.5;0.0
451;4.51;0.0
452;4.5200000000000005;0.0
453;4.53;0.0
454;4.54;0.0
455;4.55;0.0
456;4.5600000000000005;0.0
457;4.57;0.0
458;4.58;0.0
459;4.59;0.0
460;4.6000000000000005;0.0
461;4.61;0.0
462;4.62;0.0
463;4.63;0.0
464;4.64;0.0
465;4.65;0.0
466;4.66;0.0
467;4.67;0.0
468;4.68;0.0
469;4.69;0.0
470;4.7;0.0
471;4.71;0.0
472;4.72;0.0
473;4.73;0.0
474;4.74;0.0
475;4.75;0.0
476;4.76;0.0
477;4.7700000000000005;0.0
478;4.78;0.0
479;4.79;0.0
480;4.8;0.0
481;4.8100000000000005;0.0
482;4.82;0.0
483;4.83;0.0
484;4.84;0.0
485;4.8500000000000005;0.0
486;4.86;0.0
487;4.87;0.0
488;4.88;0.0
489;4.89;0.0
490;4.9;0.0
491;4.91;0.0
492;4.92;0.0
493;4.93;0.0
494;4.94;0.0
495;4.95;0.0
496;4.96;0.0
497;4.97;0.0
498;4.98;0.0
499;4.99;0.0
500;5.0;0.0
501;5.01;0.0
502;5.0200000000000005;0.0
503;5.03;0.0
504;5.04;0.0
505;5.05;0.0
506;5.0600000000000005;0.0
507;5.07;0.0
508;5.08;0.0
509;5.09;0.0
510;5.1000000000000005;0.0
511;5.11;0.0
512;5.12;0.0
513;5.13;0.0
514;5.14;0.0
515;5.15;0.0
516;5.16;0.0
517;5.17;0.0
518;5.18;0.0
519;5.19;0.0
520;5.2;0.0
521;5.21;0.0
522;5.22;0.0
523;5.23;0.0
524;5.24;0.0
525;5.25;0.0
526;5.26;0.0
527;5.2700000000000005;0.0
528;5.28;0.0
529;5.29;0.0
530;5.3;0.0
531;5.3100000000000005;0.0
532;5.32;0.0
533;5.33;0.0
534;5.34;0.0
535;5.3500000000000005;0.0
536;5.36;0.0
537;5.37;0.0
538;5.38;0.0
539;5.39;0.0
540;5.4;0.0
541;5.41;0.0
542;5.42;0.0
543;5.43;0.0
544;5.44;0.0
545;5.45;0.0
546;5.46;0.0
547;5.47;0.0
548;5.48;0.0
549;5.49;0.0
550;5.5;0.0
551;5.51;0.0
552;5.5200000000000005;0.0
553;5.53;0.0
554;5.54;0.0
555;5.55;0.0
556;5.5600000000000005;0.0
557;5.57;0.0
558;5.58;0.0
559;5.59;0.0
560;5.6000000000000005;0.0
561;5.61;0.0
562;5.62;0.0
563;5.63;0.0
564;5.64;0.0
565;5.65;0.0
566;5.66;0.0
567;5.67;0.0
568;5.68;0.0
569;5.69;0.0
570;5.7;0.0
571;5.71;0.0
572;5.72;0.0
573;5.73;0.0
574;5.74;0.0
575;5.75;0.0
576;5.76;0.0
577;5.7700000000000005;0.0
578;5.78;0.0
579;5.79;0.0
580;5.8;0.0
581;5.8100000000000005;0.0
582;5.82;0.0
583;5.83;0.0
584;5.84;0.0
585;5.8500000000000005;0.0
586;5.86;0.0
587;5.87;0.0
588;5.88;0.0
589;5.89;0.0
590;5.9;0.0
591;5.91;0.0
592;5.92;0.0
593;5.93;0.0
594;5.94;0.0
595;5.95;0.0
596;5.96;0.0
597;5.97;0.0
598;5.98;0.0
599;5.99;0.0
600;6.0;0.0
601;6.01;0.0
602;6.0200000000000005;0.0
603;6.03;0.0
604;6.04;0.0
605;6.05;0.0
606;6.0600000000000005;0.0
607;6.07;0.0
608;6.08;0.0
609;6.09;0.0
610;6.1000000000000005;0.0
611;6.11;0.0
612;6.12;0.0
613;6.13;0.0
614;6.140000000000001;0.0
615;6.15;0.0
616;6.16;0.0
617;6.17;0.0
618;6.18;0.0
619;6.19;0.0
620;6.2;0.0
621;6.21;0.0
622;6.22;0.0
623;6.23;0.0
624;6.24;0.0
625;6.25;0.0
626;6.26;0.0
627;6.2700000000000005;0.0
628;6.28;0.0
629;6.29;0.0
630;6.3;0.0
631;6.3100000000000005;0.0
632;6.32;0.0
633;6.33;0.0
634;6.34;0.0
635;6.3500000000000005;0.0
636;6.36;0.0
637;6.37;0.0
638;6.38;0.0
639;6.390000000000001;0.0
640;6.4;0.0
641;6.41;0.0
642;6.42;0.0
643;6.43;0.0
644;6.44;0.0
645;6.45;0.0
646;6.46;0.0
647;6.47;0.0
648;6.48;0.0
649;6.49;0.0
650;6.5;0.0
651;6.51;0.0
652;6.5200000000000005;0.0
653;6.53;0.0
654;6.54;0.0
655;6.55;0.0
656;6.5600000000000005;0.0
657;6.57;0.0
658;6.58;0.0
659;6.59;0.0
660;6.6000000000000005;0.0
661;6.61;0.0
662;6.62;0.0
663;6.63;0.0
664;6.640000000000001;0.0
665;6.65;0.0
666;6.66;0.0
667;6.67;0.0
668;6.68;0.0
669;6.69;0.0
670;6.7;0.0
671;6.71;0.0
672;6.72;0.0
673;6.73;0.0
674;6.74;0.0
675;6.75;0.0
676;6.76;0.0
677;6.7700000000000005;0.0
678;6.78;0.0
679;6.79;0.0
680;6.8;0.0
681;6.8100000000000005;0.0
682;6.82;0.0
683;6.83;0.0
684;6.84;0.0
685;6.8500000000000005;0.0
686;6.86;0.0
687;6.87;0.0
688;6.88;0.0
689;6.890000000000001;0.0
690;6.9;0.0
691;6.91;0.0
692;6.92;0.0
693;6.93;0.0
694;6.94;0.0
695;6.95;0.0
696;6.96;0.0
697;6.97;0.0
698;6.98;0.0
699;6.99;0.0
700;7.0;0.0
701;7.01;0.0
702;7.0200000000000005;0.0
703;7.03;0.0
704;7.04;0.0
705;7.05;0.0
706;7.0600000000000005;0.0
707;7.07;0.0
708;7.08;0.0
709;7.09;0.0
710;7.1000000000000005;0.0
711;7.11;0.0
712;7.12;0.0
713;7.13;0.0
714;7.140000000000001;0.0
715;7.15;0.0
716;7.16;0.0
717;7.17;0.0
718;7.18;0.0
719;7.19;0.0
720;7.2;0.0
721;7.21;0.0
722;7.22;0.0
723;7.23;0.0
724;7.24;0.0
725;7.25;0.0
726;7.26;0.0
727;7.2700000000000005;0.0
728;7.28;0.0
729;7.29;0.0
730;7.3;0.0
731;7.3100000000000005;0.0
732;7.32;0.0
733;7.33;0.0
734;7.34;0.0
735;7.3500000000000005;0.0
736;7.36;0.0
737;7.37;0.0
738;7.38;0.0
739;7.390000000000001;0.0
740;7.4;0.0
741;7.41;0.0
742;7.42;0.0
743;7.43;0.0
744;7.44;0.0
745;7.45;0.0
746;7.46;0.0
747;7.47;0.0
748;7.48;0.0
749;7.49;0.0
750;7.5;0.0
751;7.51;0.0
752;7.5200000000000005;0.0
753;7.53;0.0
754;7.54;0.0
755;7.55;0.0
756;7.5600000000000005;0.0
757;7.57;0.0
758;7.58;0.0
759;7.59;0.0
760;7.6000000000000005;0.0
761;7.61;0.0
762;7.62;0.0
763;7.63;0.0
764;7.640000000000001;0.0
765;7.65;0.0
766;7.66;0.0
767;7.67;0.0
768;7.68;0.0
769;7.69;0.0
770;7.7;0.0
771;7.71;0.0
772;7.72;0.0
773;7.73;0.0
774;7.74;0.0
775;7.75;0.0
776;7.76;0.0
777;7.7700000000000005;0.0
778;7.78;0.0
779;7.79;0.0
780;7.8;0.0
781;7.8100000000000005;0.0
782;7.82;0.0
783;7.83;0.0
784;7.84;0.0
785;7.8500000000000005;0.0
786;7.86;0.0
787;7.87;0.0
788;7.88;0.0
789;7.890000000000001;0.0
790;7.9;0.0
791;7.91;0.0
792;7.92;0.0
793;7.930000000000001;0.0
794;7.94;0.0
795;7.95;0.0
796;7.96;0.0
797;7.97;0.0
798;7.98;0.0
799;7.99;0.0
800;8.0;0.0
801;8.01;0.0
802;8.02;0.0
803;8.03;0.0
804;8.040000000000001;0.0
805;8.05;0.0
806;8.06;0.0
807;8.07;0.0
808;8.08;0.0
809;8.09;0.0
810;8.1;0.0
811;8.11;0.0
812;8.120000000000001;0.0
813;8.13;0.0
814;8.14;0.0
815;8.15;0.0
816;8.16;0.0
817;8.17;0.0
818;8.18;0.0
819;8.19;0.0
820;8.2;0.0
821;8.21;0.0
822;8.22;0.0
823;8.23;0.0
824;8.24;0.0
825;8.25;0.0
826;8.26;0.0
827;8.27;0.0
828;8.28;0.0
829;8.290000000000001;0.0
830;8.3;0.0
831;8.31;0.0
832;8.32;0.0
833;8.33;0.0
834;8.34;0.0
835;8.35;0.0
836;8.36;0.0
837;8.370000000000001;0.0
838;8.38;0.0
839;8.39;0.0
840;8.4;0.0
841;8.41;0.0
842;8.42;0.0
843;8.43;0.0
844;8.44;0.0
845;8.45;0.0
846;8.46;0.0
847;8.47;0.0
848;8.48;0.0
849;8.49;0.0
850;8.5;0.0
851;8.51;0.0
852;8.52;0.0
853;8.53;0.0
854;8.540000000000001;0.0
855;8.55;0.0
856;8.56;0.0
857;8.57;0.0
858;8.58;0.0
859;8.59;0.0
860;8.6;0.0
861;8.61;0.0
862;8.620000000000001;0.0
863;8.63;0.0
864;8.64;0.0
865;8.65;0.0
866;8.66;0.0
867;8.67;0.0
868;8.68;0.0
869;8.69;0.0
870;8.700000000000001;0.0
871;8.71;0.0
872;8.72;0.0
873;8.73;0.0
874;8.74;0.0
875;8.75;0.0
876;8.76;0.0
877;8.77;0.0
878;8.78;0.0
879;8.790000000000001;0.0
880;8.8;0.0
881;8.81;0.0
882;8.82;0.0
883;8.83;0.0
884;8.84;0.0
885;8.85;0.0
886;8.86;0.0
887;8.870000000000001;0.0
888;8.88;0.0
889;8.89;0.0
890;8.9;0.0
891;8.91;0.0
892;8.92;0.0
893;8.93;0.0
894;8.94;0.0
895;8.950000000000001;0.0
896;8.96;0.0
897;8.97;0.0
898;8.98;0.0
899;8.99;0.0
900;9.0;0.0
901;9.01;0.0
902;9.02;0.0
903;9.03;0.0
904;9.040000000000001;0.0
905;9.05;0.0
906;9.06;0.0
907;9.07;0.0
908;9.08;0.0
909;9.09;0.0
910;9.1;0.0
911;9.11;0.0
912;9.120000000000001;0.0
913;9.13;0.02391388232462847
914;9.14;0.059606244003175685
915;9.15;0.0952986056817229
916;9.16;0.1309909673602701
917;9.17;0.16668332903881733
918;9.18;0.20237569071736453
919;9.19;0.23806805239591175
920;9.200000000000001;0.2737604140744653
921;9.21;0.3094527757530125
922;9.22;0.3451451374315597
923;9.23;1.0156056083442495
924;9.24;1.9987130584318922
925;9.25;2.9818205085195344
926;9.26;3.964927958607177
927;9.27;4.94803540869482
928;9.28;5.931142858782462
929;9.290000000000001;6.91425030887028
930;9.3;7.897357758957922
931;9.31;8.880465209045564
932;9.32;9.863572659133206
933;9.33;10.466640740550371
934;9.34;10.882525252323912
935;9.35;11.298409764097453
936;9.36;11.714294275870994
937;9.370000000000001;12.13017878764461
938;9.38;12.546063299418151
939;9.39;12.961947811191692
940;9.4;13.377832322965231
941;9.41;13.793716834738772
942;9.42;14.209601346512313
943;9.43;14.667797119952592
944;9.44;15.146832768542152
945;9.450000000000001;15.6258684171318
946;9.46;16.10490406572136
947;9.47;16.583939714310922
948;9.48;17.062975362900485
949;9.49;17.542011011490047
950;9.5;18.021046660079605
951;9.51;18.500082308669167
952;9.52;18.97911795725873
953;9.53;19.495803789119883
954;9.540000000000001;20.031033741099968
955;9.55;20.56626369307996
956;9.56;21.10149364505995
957;9.57;21.636723597039943
958;9.58;22.171953549019932
959;9.59;22.707183500999925
960;9.6;23.242413452979918
961;9.61;23.777643404959907
962;9.620000000000001;24.312873356939992
963;9.63;24.88683920952002
964;9.64;25.479883938514984
965;9.65;26.07292866750995
966;9.66;26.66597339650491
967;9.67;27.259018125499875
968;9.68;27.85206285449484
969;9.69;28.445107583489804
970;9.700000000000001;29.038152312484875
971;9.71;29.631197041479837
972;9.72;30.2242417704748
973;9.73;30.8548410068232
974;9.74;31.503937239330746
975;9.75;32.15303347183829
976;9.76;32.80212970434584
977;9.77;33.45122593685338
978;9.78;34.10032216936093
979;9.790000000000001;34.749418401868596
980;9.8;35.39851463437614
981;9.81;36.04761086688369
982;9.82;36.69670709939123
983;9.83;37.38450913992081
984;9.84;38.091375235147794
985;9.85;38.798241330374786
986;9.86;39.50510742560177
987;9.870000000000001;40.211973520828884
988;9.88;40.91883961605588
989;9.89;41.62570571128286
990;9.9;42.33257180650985
991;9.91;43.03943790173684
992;9.92;43.746303996963825
993;9.93;44.49103469237939
994;9.94;45.25441511624604
995;9.950000000000001;46.01779554011282
996;9.96;46.78117596397947
997;9.97;47.544556387846114
998;9.98;48.307936811712764
999;9.99;49.071317235579414
1000;10.0;49.83469765944606
1001;10.01;50.59807808331271
1002;10.02;51.36145850717936
1003;10.03;52.1619992668533
1004;10.040000000000001;52.98084287849218
1005;10.05;53.79968649013091
1006;10.06;54.61853010176964
1007;10.07;55.43737371340838
1008;10.08;56.25621732504711
1009;10.09;57.075060936685844
1010;10.1;57.89390454832457
1011;10.11;58.712748159963304
1012;10.120000000000001;59.53159177160218
1013;10.13;60.38796611675587
1014;10.14;61.262825748566165
1015;10.15;62.13768538037646
1016;10.16;63.012545012186756
1017;10.17;63.88740464399706
1018;10.18;64.76226427580735
1019;10.19;65.63712390761765
1020;10.200000000000001;66.5119835394281
1021;10.21;67.3868431712384
1022;10.22;68.26170280304869
1023;10.23;69.17373932546029
1024;10.24;70.10408685369043
1025;10.25;71.03443438192056
1026;10.26;71.9647819101507
1027;10.27;72.89512943838085
1028;10.28;73.82547696661098
1029;10.290000000000001;74.75582449484128
1030;10.3;75.68617202307142
1031;10.31;76.61651955130156
1032;10.32;77.5468670795317
1033;10.33;78.51490078546249
1034;10.34;79.50149634011149
1035;10.35;80.4880918947605
1036;10.36;81.4746874494095
1037;10.370000000000001;82.46128300405869
1038;10.38;83.4478785587077
1039;10.39;84.4344741133567
1040;10.4;85.42106966800571
1041;10.41;86.40766522265473
1042;10.42;87.39426077730373
1043;10.43;88.41700818885062
1044;10.44;89.4575617388696
1045;10.450000000000001;90.49811528888876
1046;10.46;91.53866883890772
1047;10.47;92.57922238892671
1048;10.48;93.61977593894568
1049;10.49;94.66032948896466
1050;10.5;95.70088303898363
1051;10.51;96.7414365890026
1052;10.52;97.78199013902159
1053;10.53;98.86023316333325
1054;10.540000000000001;99.95703966005796
1055;10.55;101.05384615678246
1056;10.56;102.15065265350695
1057;10.57;103.24745915023146
1058;10.58;104.34426564695596
1059;10.59;105.44107214368046
1060;10.6;106.53787864040495
1061;10.61;107.63468513712947
1062;10.620000000000001;108.73149163385416
1063;10.63;109.86280865606896
1064;10.64;111.01112339979392
1065;10.65;112.15943814351886
1066;10.66;113.30775288724381
1067;10.67;114.45606763096875
1068;10.68;115.6043823746937
1069;10.69;116.75269711841864
1070;10.700000000000001;117.90101186214379
1071;10.71;119.04932660586874
1072;10.72;120.19764134959368
1073;10.73;121.38324898412489
1074;10.74;122.58722475890394
1075;10.75;123.791200533683
1076;10.76;124.99517630846205
1077;10.77;126.1991520832411
1078;10.78;127.40312785802016
1079;10.790000000000001;128.6071036327994
1080;10.8;129.81107940757846
1081;10.81;131.01505518235751
1082;10.82;132.21903095713657
1083;10.83;133.46184795730204
1084;10.84;134.72379571026977
1085;10.85;135.9857434632375
1086;10.86;137.24769121620523
1087;10.870000000000001;138.50963896917315
1088;10.88;139.77158672214088
1089;10.89;141.0335344751086
1090;10.9;142.29548222807634
1091;10.91;143.55742998104404
1092;10.92;144.81937773401177
1093;10.93;146.11439078572815
1094;10.94;147.42568973085807
1095;10.950000000000001;148.7369886759882
1096;10.96;150.0482876211181
1097;10.97;151.359586566248
1098;10.98;152.6708855113779
1099;10.99;153.9821844565078
1100;11.0;155.2934834016377
1101;11.01;156.6047823467676
1102;11.02;157.9160812918975
1103;11.03;159.2618416158118
1104;11.040000000000001;160.62457545464997
1105;11.05;161.9873092934879
1106;11.06;163.35004313232582
1107;11.07;164.71277697116375
1108;11.08;166.0755108100017
1109;11.09;167.43824464883963
1110;11.1;168.80097848767755
1111;11.11;170.16371232651548
1112;11.120000000000001;171.52644616535366
1113;11.13;172.92821515982365
1114;11.14;174.34921042497808
1115;11.15;175.7702056901325
1116;11.16;177.19120095528697
1117;11.17;178.6121962204414
1118;11.18;180.03319148559584
1119;11.19;181.45418675075027
1120;11.200000000000001;182.87518201590495
1121;11.21;184.29617728105939
1122;11.22;185.71717254621382
1123;11.23;187.1721164725117
1124;11.24;188.64378138116382
1125;11.25;190.1154462898159
1126;11.26;191.58711119846802
1127;11.27;193.05877610712014
1128;11.28;194.53044101577225
1129;11.290000000000001;196.00210592442463
1130;11.3;197.4737708330767
1131;11.31;198.94543574172883
1132;11.32;200.41710065038095
1133;11.33;201.9231748885272
1134;11.34;203.4461970053795
1135;11.35;204.9692191222318
1136;11.36;206.4922412390841
1137;11.370000000000001;208.01526335593667
1138;11.38;209.53828547278897
1139;11.39;211.06130758964127
1140;11.4;212.58432970649358
1141;11.41;214.1073518233459
1142;11.42;215.6303739401982
1143;11.43;217.18924173628628
1144;11.44;218.76576486692332
1145;11.450000000000001;220.34228799756062
1146;11.46;221.91881112819766
1147;11.47;223.49533425883467
1148;11.48;225.07185738947172
1149;11.49;226.64838052010873
1150;11.5;228.22490365074577
1151;11.51;229.80142678138282
1152;11.52;231.37794991201983
1153;11.53;232.98674524569546
1154;11.540000000000001;234.61143584355455
1155;11.55;236.23612644141338
1156;11.56;237.86081703927218
1157;11.57;239.48550763713098
1158;11.58;241.1101982349898
1159;11.59;242.7348888328486
1160;11.6;244.3595794307074
1161;11.61;245.98427002856621
1162;11.620000000000001;247.60896062642533
1163;11.63;249.27302414786854
1164;11.64;250.95648030331606
1165;11.65;252.63993645876354
1166;11.66;254.32339261421103
1167;11.67;256.0068487696585
1168;11.68;257.69030492510603
1169;11.69;259.3737610805535
1170;11.700000000000001;261.0572172360013
1171;11.71;262.7406733914488
1172;11.72;264.42412954689627
1173;11.73;266.1357686021378
1174;11.74;267.86128878712856
1175;11.75;269.58680897211934
1176;11.76;271.3123291571101
1177;11.77;273.03784934210086
1178;11.78;274.76336952709164
1179;11.790000000000001;276.48888971208277
1180;11.8;278.2144098970735
1181;11.81;279.9399300820643
1182;11.82;281.66545026705506
1183;11.83;283.42810321892955
1184;11.84;285.2090454440452
1185;11.85;286.9899876691609
1186;11.86;288.7709298942766
1187;11.870000000000001;290.5518721193926
1188;11.88;292.3328143445083
1189;11.89;294.11375656962394
1190;11.9;295.89469879473967
1191;11.91;297.67564101985533
1192;11.92;299.456583244971
1193;11.93;301.27564110420707
